filename,width,height,class,xmin,ymin,xmax,ymax
resized_1323.jpg,250,250,bread,149,44,250,203
resized_1492.jpg,250,250,rice,40,31,204,232
resized_1359.jpg,250,250,omelette,47,28,250,202
resized_1145.jpg,250,250,burger,2,11,248,246
resized_1782.jpg,250,250,chantilly,13,21,138,150
resized_1782.jpg,250,250,apple_pie,14,59,244,206
resized_1575.jpg,250,250,omelette,1,81,246,249
resized_1575.jpg,250,250,rice,3,10,134,127
resized_1575.jpg,250,250,bread,110,2,249,82
resized_1493.jpg,250,250,omelette,1,53,249,229
resized_1493.jpg,250,250,ketchup,108,10,241,102
resized_680.jpg,250,250,rice,42,36,237,208
resized_767.jpg,250,250,bolonese_pasta,11,44,162,237
resized_767.jpg,250,250,bread,9,17,217,99
resized_712.jpg,250,250,carbonara,10,104,245,250
resized_712.jpg,250,250,bolonese_pasta,64,30,172,66
resized_958.jpg,250,250,bread,66,12,164,79
resized_958.jpg,250,250,bread,169,38,234,171
resized_958.jpg,250,250,omelette,47,113,199,213
resized_592.jpg,250,250,rice,24,26,238,231
resized_1153.jpg,250,250,fries,16,51,250,245
resized_1153.jpg,250,250,salad,165,8,250,67
resized_627.jpg,250,250,bread,1,43,90,133
resized_627.jpg,250,250,bread,159,60,250,169
resized_627.jpg,250,250,omelette,47,61,194,199
resized_1083.jpg,250,250,burger,115,1,250,220
resized_1083.jpg,250,250,fries,11,53,119,136
resized_1083.jpg,250,250,salad,2,139,98,250
resized_1403.jpg,250,250,fries,16,4,191,138
resized_1554.jpg,250,250,rice,17,86,243,209
resized_666.jpg,250,250,omelette,76,187,203,250
resized_666.jpg,250,250,chantilly,116,7,155,40
resized_1234.jpg,250,250,burger,94,3,250,207
resized_1234.jpg,250,250,fries,2,45,98,211
resized_697.jpg,250,250,omelette,8,7,221,240
resized_697.jpg,250,250,salad,201,2,250,108
resized_814.jpg,250,250,rice,76,28,208,172
resized_1812.jpg,250,250,icecream,66,5,170,108
resized_1812.jpg,250,250,apple_pie,13,56,236,228
resized_1052.jpg,250,250,fries,20,12,122,121
resized_1052.jpg,250,250,salad,45,70,121,203
resized_1052.jpg,250,250,burger,94,3,250,215
resized_1557.jpg,250,250,rice,60,69,194,180
resized_1072.jpg,250,250,rice,41,80,218,198
resized_675.jpg,250,250,chantilly,42,51,115,207
resized_675.jpg,250,250,apple_pie,92,50,210,205
resized_329.jpg,250,250,rice,47,55,182,196
resized_1711.jpg,250,250,icecream,24,8,144,111
resized_1711.jpg,250,250,apple_pie,44,73,226,239
resized_1761.jpg,250,250,icecream,60,2,130,77
resized_1761.jpg,250,250,apple_pie,51,40,184,210
resized_457.jpg,250,250,carbonara,37,70,222,163
resized_1805.jpg,250,250,icecream,40,24,151,105
resized_1805.jpg,250,250,apple_pie,46,70,182,212
resized_921.jpg,250,250,burger,53,17,250,188
resized_921.jpg,250,250,salad,16,18,86,102
resized_1628.jpg,250,250,omelette,3,82,168,207
resized_1474.jpg,250,250,burger,1,1,175,243
resized_1786.jpg,250,250,apple_pie,2,49,240,191
resized_1889.jpg,250,250,apple_pie,5,28,248,217
resized_260.jpg,250,250,burger,25,66,224,212
resized_531.jpg,250,250,rice,2,43,250,200
resized_1371.jpg,250,250,bread,52,24,147,72
resized_1371.jpg,250,250,omelette,9,160,248,249
resized_1766.jpg,250,250,chantilly,30,7,108,83
resized_1766.jpg,250,250,apple_pie,117,31,222,165
resized_689.jpg,250,250,bolonese_pasta,35,31,235,244
resized_742.jpg,250,250,fries,5,7,180,236
resized_924.jpg,250,250,burger,86,67,220,239
resized_924.jpg,250,250,fries,1,138,142,250
resized_938.jpg,250,250,bolonese_pasta,2,39,249,210
resized_1463.jpg,250,250,fries,74,48,222,219
resized_1463.jpg,250,250,ketchup,31,190,100,242
resized_1463.jpg,250,250,ketchup,162,30,218,75
resized_383.jpg,250,250,bolonese_pasta,17,44,203,209
resized_438.jpg,250,250,rice,93,114,239,248
resized_438.jpg,250,250,salad,31,122,95,177
resized_1526.jpg,250,250,rice,42,46,218,192
resized_381.jpg,250,250,salad,53,48,126,83
resized_381.jpg,250,250,burger,125,17,239,176
resized_381.jpg,250,250,ketchup,54,136,121,214
resized_124.jpg,250,250,burger,109,50,211,144
resized_124.jpg,250,250,salad,26,111,99,154
resized_124.jpg,250,250,ketchup,62,81,91,103
resized_124.jpg,250,250,fries,63,143,177,206
resized_1735.jpg,250,250,apple_pie,31,43,160,199
resized_1735.jpg,250,250,icecream,61,62,135,137
resized_1535.jpg,250,250,rice,134,50,213,187
resized_1535.jpg,250,250,omelette,41,91,135,219
resized_1114.jpg,250,250,bolonese_pasta,3,9,215,222
resized_1430.jpg,250,250,burger,6,6,247,243
resized_264.jpg,250,250,hotdog,17,108,106,207
resized_264.jpg,250,250,hotdog,150,82,250,187
resized_442.jpg,250,250,rice,18,62,207,227
resized_483.jpg,250,250,rice,7,7,236,204
resized_837.jpg,250,250,salad,34,87,116,189
resized_837.jpg,250,250,burger,100,81,197,207
resized_1852.jpg,250,250,apple_pie,1,23,246,191
resized_1525.jpg,250,250,apple_pie,18,71,243,229
resized_1407.jpg,250,250,burger,12,38,242,215
resized_829.jpg,250,250,carbonara,44,43,210,238
resized_439.jpg,250,250,rice,1,37,201,195
resized_1635.jpg,250,250,bread,2,12,137,186
resized_1635.jpg,250,250,icecream,143,55,209,147
resized_38.jpg,250,250,icecream,77,15,250,232
resized_1518.jpg,250,250,omelette,109,28,232,154
resized_1518.jpg,250,250,omelette,26,93,164,244
resized_1414.jpg,250,250,salad,3,48,107,151
resized_1414.jpg,250,250,omelette,113,54,227,203
resized_1545.jpg,250,250,rice,109,144,231,249
resized_1057.jpg,250,250,burger,11,50,249,202
resized_1329.jpg,250,250,bread,26,19,161,131
resized_1329.jpg,250,250,omelette,46,70,233,206
resized_1054.jpg,250,250,rice,61,1,191,81
resized_1054.jpg,250,250,bread,1,98,95,176
resized_1054.jpg,250,250,omelette,2,161,163,248
resized_1578.jpg,250,250,omelette,109,12,248,214
resized_1578.jpg,250,250,salad,2,67,136,231
resized_1110.jpg,250,250,fries,125,32,210,124
resized_1110.jpg,250,250,burger,52,58,146,229
resized_1099.jpg,250,250,carbonara,5,6,249,247
resized_1163.jpg,250,250,omelette,53,26,231,217
resized_769.jpg,250,250,icecream,28,14,204,156
resized_2.jpg,250,250,omelette,13,94,195,193
resized_2.jpg,250,250,bread,111,30,183,90
resized_2.jpg,250,250,bread,34,42,91,133
resized_1281.jpg,250,250,omelette,10,26,244,233
resized_1847.jpg,250,250,apple_pie,44,96,184,243
resized_1100.jpg,250,250,bread,5,94,152,204
resized_1100.jpg,250,250,omelette,23,62,209,198
resized_1100.jpg,250,250,fries,91,41,221,141
resized_786.jpg,250,250,burger,1,80,136,187
resized_786.jpg,250,250,burger,137,79,250,214
resized_786.jpg,250,250,salad,129,51,209,82
resized_382.jpg,250,250,carbonara,5,63,236,244
resized_1639.jpg,250,250,rice,84,103,250,249
resized_30.jpg,250,250,burger,2,43,160,240
resized_1729.jpg,250,250,apple_pie,45,45,245,154
resized_1729.jpg,250,250,icecream,149,94,250,216
resized_1348.jpg,250,250,rice,52,50,197,195
resized_1442.jpg,250,250,rice,42,38,180,178
resized_385.jpg,250,250,rice,108,26,250,247
resized_665.jpg,250,250,rice,38,39,227,235
resized_1499.jpg,250,250,rice,53,69,205,202
resized_634.jpg,250,250,fries,1,46,148,230
resized_634.jpg,250,250,burger,121,47,250,218
resized_1867.jpg,250,250,icecream,55,5,183,107
resized_1867.jpg,250,250,apple_pie,5,58,208,214
resized_1483.jpg,250,250,burger,28,20,248,233
resized_1483.jpg,250,250,ketchup,12,17,79,55
resized_473.jpg,250,250,fries,39,53,218,194
resized_1141.jpg,250,250,fries,29,20,233,196
resized_752.jpg,250,250,bolonese_pasta,2,6,248,229
resized_1385.jpg,250,250,omelette,107,54,242,187
resized_1385.jpg,250,250,bread,1,19,78,156
resized_640.jpg,250,250,burger,10,108,131,202
resized_640.jpg,250,250,fries,153,51,250,128
resized_303.jpg,250,250,hotdog,1,26,151,226
resized_303.jpg,250,250,hotdog,85,2,250,201
resized_872.jpg,250,250,bolonese_pasta,7,55,243,219
resized_526.jpg,250,250,rice,67,66,191,160
resized_424.jpg,250,250,fries,1,11,249,250
resized_1155.jpg,250,250,burger,1,1,249,228
resized_477.jpg,250,250,fries,50,18,238,166
resized_701.jpg,250,250,bolonese_pasta,14,44,235,196
resized_214.jpg,250,250,bread,110,122,229,171
resized_214.jpg,250,250,burger,21,59,137,181
resized_441.jpg,250,250,icecream,29,40,195,209
resized_796.jpg,250,250,rice,8,43,243,235
resized_1542.jpg,250,250,omelette,55,81,240,249
resized_1475.jpg,250,250,apple_pie,82,46,233,193
resized_1436.jpg,250,250,apple_pie,3,2,226,225
resized_18.jpg,250,250,omelette,79,37,220,237
resized_334.jpg,250,250,apple_pie,47,6,200,234
resized_1558.jpg,250,250,omelette,81,66,205,250
resized_1558.jpg,250,250,ketchup,30,145,77,211
resized_1286.jpg,250,250,omelette,38,102,231,197
resized_1286.jpg,250,250,salad,15,42,118,106
resized_1229.jpg,250,250,omelette,13,29,232,221
resized_111.jpg,250,250,omelette,43,38,237,223
resized_111.jpg,250,250,cream,35,86,109,139
resized_1884.jpg,250,250,chantilly,92,144,166,212
resized_1884.jpg,250,250,apple_pie,63,123,177,205
resized_1645.jpg,250,250,apple_pie,51,28,179,115
resized_1645.jpg,250,250,icecream,25,119,110,189
resized_1645.jpg,250,250,icecream,137,105,201,169
resized_1580.jpg,250,250,apple_pie,58,63,184,163
resized_1580.jpg,250,250,icecream,170,93,246,173
resized_754.jpg,250,250,bolonese_pasta,13,33,239,243
resized_754.jpg,250,250,salad,54,1,201,57
resized_1389.jpg,250,250,omelette,18,97,166,243
resized_1389.jpg,250,250,bread,45,7,208,80
resized_1245.jpg,250,250,fries,18,51,197,221
resized_579.jpg,250,250,fries,85,1,210,76
resized_579.jpg,250,250,omelette,78,67,249,250
resized_1584.jpg,250,250,bread,36,1,243,98
resized_1584.jpg,250,250,omelette,1,83,99,250
resized_1584.jpg,250,250,omelette,142,94,250,218
resized_1461.jpg,250,250,omelette,23,117,211,227
resized_1461.jpg,250,250,salad,1,6,131,42
resized_1355.jpg,250,250,icecream,21,38,208,156
resized_671.jpg,250,250,rice,28,66,216,229
resized_671.jpg,250,250,omelette,75,53,175,181
resized_1384.jpg,250,250,omelette,67,44,168,141
resized_1384.jpg,250,250,rice,37,118,144,217
resized_172.jpg,250,250,apple_pie,48,12,190,152
resized_1489.jpg,250,250,omelette,22,40,145,235
resized_1038.jpg,250,250,burger,26,74,132,206
resized_1038.jpg,250,250,fries,142,76,250,190
resized_597.jpg,250,250,icecream,45,60,213,226
resized_1560.jpg,250,250,rice,95,115,234,243
resized_1859.jpg,250,250,apple_pie,5,22,157,158
resized_1859.jpg,250,250,icecream,149,53,246,163
resized_1105.jpg,250,250,rice,107,102,213,230
resized_1105.jpg,250,250,ketchup,94,36,152,96
resized_884.jpg,250,250,omelette,49,64,201,199
resized_1239.jpg,250,250,fries,4,32,117,206
resized_1053.jpg,250,250,rice,7,12,250,227
resized_487.jpg,250,250,salad,101,13,183,77
resized_1259.jpg,250,250,fries,35,28,210,198
resized_952.jpg,250,250,bread,18,15,249,118
resized_952.jpg,250,250,salad,170,124,250,186
resized_952.jpg,250,250,omelette,4,56,151,224
resized_1290.jpg,250,250,rice,4,105,179,247
resized_1290.jpg,250,250,omelette,41,46,249,194
resized_369.jpg,250,250,icecream,30,100,221,233
resized_1678.jpg,250,250,apple_pie,2,5,248,239
resized_299.jpg,250,250,chantilly,20,46,133,151
resized_299.jpg,250,250,apple_pie,78,45,220,169
resized_1565.jpg,250,250,rice,15,42,238,227
resized_907.jpg,250,250,fries,35,4,213,250
resized_907.jpg,250,250,ketchup,2,93,54,242
resized_1541.jpg,250,250,rice,30,124,198,224
resized_1186.jpg,250,250,icecream,44,49,208,174
resized_199.jpg,250,250,omelette,9,18,231,245
resized_199.jpg,250,250,salad,41,56,174,140
resized_895.jpg,250,250,omelette,2,150,229,225
resized_447.jpg,250,250,omelette,90,80,197,164
resized_1517.jpg,250,250,omelette,1,49,250,230
resized_391.jpg,250,250,rice,20,20,216,217
resized_207.jpg,250,250,burger,18,3,156,182
resized_207.jpg,250,250,salad,146,33,204,111
resized_967.jpg,250,250,bolonese_pasta,39,39,211,216
resized_390.jpg,250,250,burger,7,56,155,217
resized_643.jpg,250,250,carbonara,5,5,227,250
resized_20.jpg,250,250,omelette,5,66,248,174
resized_719.jpg,250,250,bolonese_pasta,4,87,223,241
resized_719.jpg,250,250,bread,178,65,250,204
resized_681.jpg,250,250,rice,4,48,250,189
resized_1722.jpg,250,250,icecream,83,9,184,87
resized_1722.jpg,250,250,apple_pie,49,49,236,222
resized_604.jpg,250,250,carbonara,47,50,232,178
resized_310.jpg,250,250,rice,35,85,192,207
resized_1381.jpg,250,250,rice,29,66,202,219
resized_50.jpg,250,250,hotdog,6,32,130,101
resized_50.jpg,250,250,hotdog,22,101,157,166
resized_50.jpg,250,250,hotdog,116,89,188,135
resized_50.jpg,250,250,hotdog,128,61,187,98
resized_50.jpg,250,250,hotdog,55,15,172,68
resized_1201.jpg,250,250,fries,25,15,216,205
resized_617.jpg,250,250,apple_pie,70,57,194,172
resized_1000.jpg,250,250,icecream,61,22,147,124
resized_1000.jpg,250,250,icecream,74,110,167,199
resized_1189.jpg,250,250,salad,13,52,121,114
resized_1189.jpg,250,250,rice,68,82,246,211
resized_1757.jpg,250,250,chantilly,82,4,153,59
resized_1757.jpg,250,250,icecream,55,39,184,166
resized_1757.jpg,250,250,apple_pie,46,115,200,221
resized_1250.jpg,250,250,burger,13,66,179,222
resized_1250.jpg,250,250,salad,109,9,248,123
resized_414.jpg,250,250,carbonara,31,17,230,244
resized_1488.jpg,250,250,omelette,80,6,224,246
resized_321.jpg,250,250,fries,77,54,163,143
resized_321.jpg,250,250,ketchup,15,126,78,171
resized_51.jpg,250,250,bread,130,13,238,201
resized_51.jpg,250,250,carbonara,32,53,157,211
resized_973.jpg,250,250,icecream,63,64,184,238
resized_1135.jpg,250,250,fries,4,61,250,239
resized_892.jpg,250,250,carbonara,2,17,250,218
resized_1071.jpg,250,250,omelette,1,21,142,231
resized_1346.jpg,250,250,fries,161,27,250,159
resized_1346.jpg,250,250,ketchup,12,177,107,247
resized_1346.jpg,250,250,burger,47,17,157,108
resized_1346.jpg,250,250,salad,115,171,227,248
resized_1893.jpg,250,250,chantilly,1,77,111,201
resized_1893.jpg,250,250,apple_pie,82,74,248,245
resized_73.jpg,250,250,omelette,22,51,191,182
resized_1529.jpg,250,250,omelette,46,46,217,248
resized_1480.jpg,250,250,apple_pie,68,58,172,173
resized_1480.jpg,250,250,icecream,165,86,221,147
resized_776.jpg,250,250,carbonara,30,54,234,203
resized_776.jpg,250,250,bread,5,11,79,49
resized_818.jpg,250,250,rice,47,58,210,224
resized_1758.jpg,250,250,icecream,4,128,96,221
resized_1758.jpg,250,250,apple_pie,54,98,194,195
resized_910.jpg,250,250,burger,82,24,250,177
resized_910.jpg,250,250,fries,5,91,168,226
resized_910.jpg,250,250,salad,1,2,108,98
resized_900.jpg,250,250,icecream,7,100,101,231
resized_900.jpg,250,250,icecream,82,51,169,158
resized_900.jpg,250,250,icecream,129,67,250,199
resized_301.jpg,250,250,hotdog,12,35,138,209
resized_301.jpg,250,250,hotdog,129,57,236,227
resized_1673.jpg,250,250,omelette,38,13,244,233
resized_690.jpg,250,250,icecream,91,4,207,125
resized_690.jpg,250,250,apple_pie,7,41,199,188
resized_101.jpg,250,250,bread,28,5,181,160
resized_101.jpg,250,250,carbonara_pasta,24,78,225,221
resized_871.jpg,250,250,omelette,115,44,247,243
resized_871.jpg,250,250,salad,27,59,134,202
resized_1528.jpg,250,250,rice,15,40,210,214
resized_1823.jpg,250,250,apple_pie,30,26,239,193
resized_1228.jpg,250,250,icecream,58,122,213,209
resized_4.jpg,250,250,icecream,37,30,206,216
resized_1194.jpg,250,250,chantilly,14,97,183,250
resized_1194.jpg,250,250,icecream,81,1,213,125
resized_1194.jpg,250,250,apple_pie,22,39,249,250
resized_1630.jpg,250,250,icecream,112,59,191,138
resized_1630.jpg,250,250,apple_pie,24,61,211,213
resized_598.jpg,250,250,rice,10,29,250,222
resized_583.jpg,250,250,omelette,11,69,238,245
resized_583.jpg,250,250,bread,4,2,136,116
resized_832.jpg,250,250,carbonara,15,43,218,238
resized_982.jpg,250,250,icecream,90,117,209,226
resized_1440.jpg,250,250,fries,18,53,219,193
resized_1300.jpg,250,250,fries,50,51,224,217
resized_955.jpg,250,250,icecream,6,43,126,171
resized_955.jpg,250,250,icecream,129,36,237,159
resized_795.jpg,250,250,rice,60,75,235,168
resized_724.jpg,250,250,burger,88,123,184,224
resized_724.jpg,250,250,salad,201,80,250,161
resized_999.jpg,250,250,icecream,20,40,96,141
resized_999.jpg,250,250,chantilly,131,67,202,204
resized_1632.jpg,250,250,icecream,29,45,117,151
resized_1632.jpg,250,250,apple_pie,58,33,246,193
resized_573.jpg,250,250,bolonese_pasta,2,45,240,220
resized_791.jpg,250,250,carbonara,38,32,220,237
resized_1771.jpg,250,250,icecream,91,27,149,105
resized_1771.jpg,250,250,apple_pie,39,54,198,205
resized_304.jpg,250,250,fries,30,71,198,180
resized_937.jpg,250,250,burger,2,22,120,178
resized_720.jpg,250,250,burger,43,25,215,194
resized_720.jpg,250,250,salad,64,60,225,120
resized_960.jpg,250,250,omelette,54,75,230,238
resized_960.jpg,250,250,bread,15,3,144,111
resized_1755.jpg,250,250,icecream,76,102,226,249
resized_1755.jpg,250,250,apple_pie,17,8,223,217
resized_569.jpg,250,250,rice,29,106,250,247
resized_806.jpg,250,250,icecream,4,67,103,136
resized_806.jpg,250,250,icecream,81,37,196,123
resized_806.jpg,250,250,icecream,60,128,180,230
resized_1392.jpg,250,250,burger,33,68,152,197
resized_812.jpg,250,250,omelette,1,67,212,240
resized_812.jpg,250,250,hotdog,84,14,225,84
resized_797.jpg,250,250,icecream,12,30,150,149
resized_797.jpg,250,250,icecream,101,75,250,240
resized_1082.jpg,250,250,carbonara,48,5,249,249
resized_280.jpg,250,250,icecream,19,26,250,175
resized_570.jpg,250,250,icecream,19,72,223,235
resized_827.jpg,250,250,carbonara,27,63,229,250
resized_1041.jpg,250,250,carbonara,12,81,243,247
resized_1699.jpg,250,250,icecream,173,123,249,214
resized_584.jpg,250,250,rice,43,31,245,230
resized_655.jpg,250,250,carbonara,19,56,233,201
resized_1284.jpg,250,250,omelette,28,130,208,245
resized_212.jpg,250,250,bolonese_pasta,26,53,233,170
resized_212.jpg,250,250,bread,11,137,237,236
resized_212.jpg,250,250,bread,70,7,223,69
resized_1887.jpg,250,250,apple_pie,4,27,248,241
resized_420.jpg,250,250,rice,40,11,211,238
resized_1117.jpg,250,250,salad,17,122,249,250
resized_1117.jpg,250,250,fries,37,1,161,60
resized_1117.jpg,250,250,burger,155,4,224,103
resized_708.jpg,250,250,bread,37,2,203,126
resized_708.jpg,250,250,omelette,61,120,246,229
resized_880.jpg,250,250,rice,3,61,246,213
resized_1643.jpg,250,250,omelette,2,3,248,215
resized_19.jpg,250,250,hotdog,5,28,246,240
resized_1773.jpg,250,250,apple_pie,25,59,212,223
resized_1773.jpg,250,250,chantilly,162,81,245,164
resized_1873.jpg,250,250,apple_pie,34,32,190,202
resized_407.jpg,250,250,salad,24,60,86,102
resized_407.jpg,250,250,carbonara,44,83,211,177
resized_184.jpg,250,250,burger,111,1,185,62
resized_184.jpg,250,250,burger,74,52,238,201
resized_184.jpg,250,250,fries,2,132,95,241
resized_184.jpg,250,250,fries,72,35,120,60
resized_358.jpg,250,250,fries,3,74,237,227
resized_77.jpg,250,250,omelette,6,54,208,223
resized_484.jpg,250,250,icecream,82,69,154,238
resized_484.jpg,250,250,icecream,155,120,212,246
resized_1358.jpg,250,250,omelette,102,2,246,157
resized_1530.jpg,250,250,apple_pie,94,16,250,191
resized_1601.jpg,250,250,rice,9,15,216,241
resized_609.jpg,250,250,icecream,18,16,214,186
resized_1656.jpg,250,250,rice,5,21,243,242
resized_1334.jpg,250,250,burger,25,140,138,226
resized_1230.jpg,250,250,burger,97,1,249,181
resized_1230.jpg,250,250,fries,1,34,127,230
resized_515.jpg,250,250,carbonara,42,32,223,216
resized_1794.jpg,250,250,apple_pie,2,27,243,244
resized_1730.jpg,250,250,icecream,101,101,169,168
resized_1730.jpg,250,250,apple_pie,116,92,227,194
resized_1719.jpg,250,250,apple_pie,44,31,248,211
resized_29.jpg,250,250,burger,9,3,241,152
resized_29.jpg,250,250,fries,74,127,214,250
resized_1065.jpg,250,250,fries,53,1,218,124
resized_835.jpg,250,250,omelette,12,29,250,222
resized_1241.jpg,250,250,salad,19,67,143,144
resized_1241.jpg,250,250,omelette,59,81,235,244
resized_1460.jpg,250,250,rice,14,22,226,183
resized_1891.jpg,250,250,apple_pie,48,144,203,245
resized_1842.jpg,250,250,apple_pie,4,21,245,217
resized_1299.jpg,250,250,salad,1,41,88,156
resized_1299.jpg,250,250,omelette,88,39,223,192
resized_1476.jpg,250,250,bread,47,54,111,170
resized_1476.jpg,250,250,omelette,135,78,202,243
resized_1790.jpg,250,250,apple_pie,2,46,166,205
resized_1790.jpg,250,250,icecream,136,69,243,181
resized_670.jpg,250,250,bread,50,24,239,102
resized_670.jpg,250,250,omelette,25,94,239,217
resized_670.jpg,250,250,salad,90,93,168,232
resized_1858.jpg,250,250,apple_pie,7,49,248,223
resized_1700.jpg,250,250,omelette,2,9,92,122
resized_790.jpg,250,250,icecream,41,67,120,147
resized_790.jpg,250,250,icecream,114,64,191,139
resized_790.jpg,250,250,icecream,121,149,223,241
resized_790.jpg,250,250,icecream,27,153,127,242
resized_790.jpg,250,250,icecream,1,70,38,143
resized_600.jpg,250,250,fries,31,57,224,186
resized_76.jpg,250,250,burger,42,52,250,228
resized_76.jpg,250,250,fries,1,85,55,175
resized_143.jpg,250,250,hotdog,46,49,227,172
resized_933.jpg,250,250,icecream,109,118,184,225
resized_1647.jpg,250,250,rice,30,58,237,232
resized_271.jpg,250,250,hotdog,4,102,241,175
resized_1732.jpg,250,250,apple_pie,120,29,193,189
resized_1732.jpg,250,250,icecream,158,58,239,191
resized_1731.jpg,250,250,icecream,114,10,178,80
resized_1731.jpg,250,250,icecream,93,88,173,182
resized_1731.jpg,250,250,apple_pie,58,134,187,237
resized_5.jpg,250,250,rice,36,39,245,245
resized_421.jpg,250,250,fries,8,47,249,250
resized_421.jpg,250,250,ketchup,166,4,250,64
resized_1013.jpg,250,250,burger,30,39,198,193
resized_170.jpg,250,250,rice,65,58,180,202
resized_1515.jpg,250,250,omelette,48,5,248,136
resized_1567.jpg,250,250,rice,70,24,193,111
resized_1567.jpg,250,250,omelette,2,117,106,223
resized_1316.jpg,250,250,icecream,34,78,190,224
resized_1062.jpg,250,250,bolonese_pasta,4,64,250,244
resized_1710.jpg,250,250,icecream,65,12,234,131
resized_230.jpg,250,250,icecream,18,95,138,187
resized_230.jpg,250,250,icecream,139,79,244,154
resized_432.jpg,250,250,carbonara,13,115,219,242
resized_432.jpg,250,250,bread,41,46,156,100
resized_978.jpg,250,250,carbonara,23,70,221,209
resized_1788.jpg,250,250,apple_pie,8,13,246,200
resized_565.jpg,250,250,carbonara,3,67,250,229
resized_1577.jpg,250,250,apple_pie,29,12,186,194
resized_52.jpg,250,250,burger,66,67,250,224
resized_52.jpg,250,250,fries,5,51,109,114
resized_52.jpg,250,250,fries,76,29,153,62
resized_1317.jpg,250,250,fries,25,64,136,168
resized_988.jpg,250,250,burger,35,39,209,188
resized_993.jpg,250,250,icecream,91,3,241,230
resized_1393.jpg,250,250,icecream,9,30,208,223
resized_1897.jpg,250,250,apple_pie,124,8,250,176
resized_1897.jpg,250,250,icecream,20,112,152,243
resized_1376.jpg,250,250,burger,15,4,203,158
resized_1376.jpg,250,250,fries,9,186,140,247
resized_989.jpg,250,250,icecream,48,64,123,125
resized_989.jpg,250,250,icecream,122,35,222,132
resized_989.jpg,250,250,icecream,31,102,179,212
resized_100.jpg,250,250,hotdog,62,75,128,159
resized_100.jpg,250,250,hotdog,122,68,196,160
resized_100.jpg,250,250,fires,65,156,176,242
resized_1779.jpg,250,250,icecream,68,59,176,174
resized_1779.jpg,250,250,apple_pie,10,31,246,239
resized_1129.jpg,250,250,fries,9,27,246,242
resized_894.jpg,250,250,bolonese_pasta,26,39,241,241
resized_1687.jpg,250,250,apple_pie,19,47,220,130
resized_1687.jpg,250,250,icecream,82,99,180,185
resized_1894.jpg,250,250,apple_pie,44,81,222,194
resized_1894.jpg,250,250,icecream,53,151,166,242
resized_1894.jpg,250,250,icecream,76,70,165,106
resized_511.jpg,250,250,icecream,83,85,178,190
resized_1161.jpg,250,250,burger,1,8,157,220
resized_1161.jpg,250,250,salad,155,134,198,242
resized_1161.jpg,250,250,ketchup,149,12,250,114
resized_1361.jpg,250,250,fries,37,68,202,201
resized_1361.jpg,250,250,ketchup,98,66,179,118
resized_746.jpg,250,250,rice,8,41,221,192
resized_961.jpg,250,250,burger,52,10,221,231
resized_1750.jpg,250,250,icecream,31,12,171,133
resized_1495.jpg,250,250,omelette,157,31,247,250
resized_1495.jpg,250,250,bread,2,57,160,193
resized_1495.jpg,250,250,salad,6,1,180,71
resized_794.jpg,250,250,bolonese_pasta,23,71,202,177
resized_794.jpg,250,250,salad,156,45,250,96
resized_1251.jpg,250,250,fries,22,50,235,206
resized_1846.jpg,250,250,apple_pie,15,21,216,212
resized_1102.jpg,250,250,carbonara,17,19,239,230
resized_632.jpg,250,250,carbonara,20,32,246,235
resized_1372.jpg,250,250,icecream,21,16,223,162
resized_865.jpg,250,250,bread,139,78,235,247
resized_865.jpg,250,250,icecream,37,98,169,240
resized_865.jpg,250,250,apple_pie,54,29,232,128
resized_135.jpg,250,250,fries,5,87,193,163
resized_1265.jpg,250,250,fries,35,46,186,219
resized_149.jpg,250,250,burger,37,5,242,217
resized_322.jpg,250,250,burger,143,59,239,180
resized_193.jpg,250,250,rice,38,53,213,225
resized_1543.jpg,250,250,icecream,94,17,230,172
resized_1543.jpg,250,250,apple_pie,11,68,242,245
resized_558.jpg,250,250,icecream,104,6,201,127
resized_558.jpg,250,250,apple_pie,4,53,220,248
resized_374.jpg,250,250,carbonara,55,59,216,203
resized_374.jpg,250,250,salad,93,57,189,120
resized_239.jpg,250,250,hotdog,1,83,245,220
resized_1713.jpg,250,250,apple_pie,22,24,244,183
resized_1713.jpg,250,250,icecream,69,128,203,248
resized_468.jpg,250,250,apple_pie,47,104,93,165
resized_468.jpg,250,250,apple_pie,95,110,166,165
resized_468.jpg,250,250,apple_pie,131,89,220,134
resized_1524.jpg,250,250,omelette,114,12,246,249
resized_1524.jpg,250,250,salad,30,10,132,82
resized_431.jpg,250,250,icecream,28,20,221,174
resized_67.jpg,250,250,carbonara,30,40,219,218
resized_1709.jpg,250,250,chantilly,78,14,172,124
resized_1709.jpg,250,250,apple_pie,83,62,195,187
resized_1373.jpg,250,250,rice,15,28,237,200
resized_449.jpg,250,250,burger,1,5,163,230
resized_449.jpg,250,250,salad,194,155,250,213
resized_862.jpg,250,250,icecream,1,24,172,203
resized_862.jpg,250,250,icecream,67,78,250,249
resized_1502.jpg,250,250,omelette,53,104,159,201
resized_1502.jpg,250,250,salad,151,116,210,164
resized_1502.jpg,250,250,bread,1,12,38,64
resized_99.jpg,250,250,burger,42,70,178,207
resized_99.jpg,250,250,fries,129,72,226,179
resized_99.jpg,250,250,salad,4,158,79,196
resized_768.jpg,250,250,bolonese_pasta,6,32,250,244
resized_589.jpg,250,250,icecream,36,60,129,170
resized_589.jpg,250,250,icecream,100,54,189,152
